Codigo de hidrante;Distrito;Tipo de Calle;Direccion;Nº;CoordX ETRS89;CoordY ETRS89;Longitud;Latitud;direccion_completa
HI_07_0147;CHAMBERI;CALLE;ORFILA;9;441271,33;4475423,47;-3.6923469;40.4273745;CALLE ORFILA, 9
HI_07_0148;CHAMBERI;CALLE;FERNANDO EL SANTO;10;441173,27;4475507,17;-3.6935106;40.4281216;CALLE FERNANDO EL SANTO, 10
HI_07_0149;CHAMBERI;PLAZA;ALONSO MARTINEZ;5;441023,07;4475480,94;-3.6952787;40.4278746;PLAZA ALONSO MARTINEZ, 5
HI_07_0150;CHAMBERI;PASEO;GENERAL MARTINEZ CAMPOS;18;440956,98;4476264,72;-3.6961306;40.4349306;PASEO GENERAL MARTINEZ CAMPOS, 18
HI_07_0151;CHAMBERI;PASEO;GENERAL MARTINEZ CAMPOS;24;441075,68;4476265,82;-3.6947313;40.4349489;PASEO GENERAL MARTINEZ CAMPOS, 24
HI_07_0152;CHAMBERI;CALLE;MIGUEL ANGEL;7;441359,9;4476230,92;-3.6913773;40.4346546;CALLE MIGUEL ANGEL, 7
HI_07_0153;CHAMBERI;PASEO;CASTELLANA;37;441540,12;4476238,4;-3.6892533;40.4347347;PASEO CASTELLANA, 37
HI_07_0154;CHAMBERI;GLORIETA;RUBEN DARIO;3;441382,9;4476075,03;-3.6910918;40.4332519;GLORIETA RUBEN DARIO, 3
HI_07_0155;CHAMBERI;CALLE;JENNER;5;441421,13;4475918,52;-3.6906267;40.4318447;CALLE JENNER, 5
HI_07_0156;CHAMBERI;CALLE;SANTA ENGRACIA;90;440641,22;4476602,39;-3.6998848;40.43795;CALLE SANTA ENGRACIA, 90
HI_07_0157;CHAMBERI;CALLE;JOSE ABASCAL;29;440742,53;4476663,36;-3.698696;40.4385065;CALLE JOSE ABASCAL, 29
HI_07_0158;CHAMBERI;CALLE;JOSE ABASCAL;17;440619,45;4476675,36;-3.7001483;40.4386058;CALLE JOSE ABASCAL, 17
HI_07_0159;CHAMBERI;CALLE;BALMES;1;440591,9;4476325,48;-3.7004404;40.435452;CALLE BALMES, 1
HI_07_0160;CHAMBERI;CALLE;GENERAL ALVAREZ DE CASTRO;21;440414,39;4476371,42;-3.7025374;40.4358531;CALLE GENERAL ALVAREZ DE CASTRO, 21
HI_07_0161;CHAMBERI;CALLE;JOSE ABASCAL;2;440324,12;4476669,87;-3.7036297;40.4385352;CALLE JOSE ABASCAL, 2
HI_07_0162;CHAMBERI;GLORIETA;GENERAL ALVAREZ DE CASTRO;5;440418,74;4476480,62;-3.7024964;40.4368371;GLORIETA GENERAL ALVAREZ DE CASTRO, 5
HI_07_0163;CHAMBERI;CALLE;BRAVO MURILLO;45;440256,17;4476577,07;-3.7044221;40.4376943;CALLE BRAVO MURILLO, 45
HI_07_0164;CHAMBERI;CALLE;CEA BERMUDEZ;1;440242,42;4476677,5;-3.7045937;40.4385981;CALLE CEA BERMUDEZ, 1
HI_07_0165;CHAMBERI;CALLE;VALLEHERMOSO;83;439923,72;4476716,51;-3.7083548;40.4389265;CALLE VALLEHERMOSO, 83
HI_07_0166;CHAMBERI;GALERIA;VALLEHERMOSO;2;439948,62;4476772,15;-3.7080665;40.4394296;GALERIA VALLEHERMOSO, 2
HI_07_0167;CHAMBERI;CALLE;DONOSO CORTES;28;439901,64;4476419,38;-3.7085871;40.4362483;CALLE DONOSO CORTES, 28
HI_07_0168;CHAMBERI;CALLE;EUSTAQUIO RODRIGUEZ;1;439956,7;4476888,95;-3.7079823;40.4404823;CALLE EUSTAQUIO RODRIGUEZ, 1
HI_07_0169;CHAMBERI;CALLE;MARIA DE GUZMAN;56;440971,58;4477260,94;-3.6960511;40.443906;CALLE MARIA DE GUZMAN, 56
HI_07_0170;CHAMBERI;CALLE;CRISTOBAL BORDIU;57;440972,88;4477154,34;-3.6960258;40.4429458;CALLE CRISTOBAL BORDIU, 57
HI_07_0171;CHAMBERI;CALLE;SANTA ENGRACIA;13;440904,68;4475702,22;-3.6966949;40.4298596;CALLE SANTA ENGRACIA, 13
HI_07_0172;CHAMBERI;CALLE;SANTA ENGRACIA;5;440945,48;4475573,73;-3.696202;40.428705;CALLE SANTA ENGRACIA, 5
HI_07_0173;CHAMBERI;CALLE;BLANCA DE NAVARRA;9;441279,06;4475586,73;-3.6922709;40.4288458;CALLE BLANCA DE NAVARRA, 9
HI_07_0174;CHAMBERI;CALLE;FORTUNY;15;441381,69;4475679,89;-3.6910696;40.4296922;CALLE FORTUNY, 15
HI_07_0175;CHAMBERI;CALLE;JENNER;7;441537,24;4475923,38;-3.6892583;40.4318966;CALLE JENNER, 7
HI_07_0176;CHAMBERI;PASEO;EDUARDO DATO;4;441044,22;4476019,31;-3.6950794;40.432726;PASEO EDUARDO DATO, 4
HI_07_0177;CHAMBERI;CALLE;JOAQUIN MARIA LOPEZ;16;439796,67;4476565,71;-3.7098385;40.4375589;CALLE JOAQUIN MARIA LOPEZ, 16
HI_07_0178;CHAMBERI;CALLE;GALILEO;74;439779,64;4476447,6;-3.7100281;40.4364937;CALLE GALILEO, 74
HI_07_0179;CHAMBERI;CALLE;BLASCO DE GARAY;61;439671,12;4476544,9;-3.7113167;40.4373623;CALLE BLASCO DE GARAY, 61
HI_07_0180;CHAMBERI;CALLE;CEA BERMUDEZ;34;439779,65;4476727,01;-3.7100544;40.4390107;CALLE CEA BERMUDEZ, 34
HI_07_0181;CHAMBERI;CALLE;GUZMAN EL BUENO;101;439532,11;4476716,69;-3.712972;40.4388998;CALLE GUZMAN EL BUENO, 101
HI_07_0182;CHAMBERI;AVENIDA;FILIPINAS;1;439581,05;4476768,23;-3.7123999;40.4393676;AVENIDA FILIPINAS, 1
HI_07_0183;CHAMBERI;CALLE;CEA BERMUDEZ;56;439445,62;4476753,26;-3.7139952;40.4392229;CALLE CEA BERMUDEZ, 56
HI_07_0184;CHAMBERI;CALLE;GUZMAN EL BUENO;77;439518,64;4476501,73;-3.7131103;40.4369623;CALLE GUZMAN EL BUENO, 77
HI_07_0185;CHAMBERI;CALLE;FERNANDEZ DE LOS RIOS;74;439526,62;4476325,15;-3.7129994;40.4353722;CALLE FERNANDEZ DE LOS RIOS, 74
HI_07_0186;CHAMBERI;CALLE;GAZTAMBIDE;64;439349,88;4476724,9;-3.7151212;40.4389605;CALLE GAZTAMBIDE, 64
HI_07_0187;CHAMBERI;CALLE;CEA BERMUDEZ;63;439247,7;4476731,83;-3.7163266;40.4390154;CALLE CEA BERMUDEZ, 63
HI_07_0188;CHAMBERI;CALLE;DONOSO CORTES;90;439233,62;4476467,27;-3.7164673;40.4366311;CALLE DONOSO CORTES, 90
HI_07_0190;CHAMBERI;CALLE;GAZTAMBIDE;51;439305,83;4476338,83;-3.7156037;40.4354794;CALLE GAZTAMBIDE, 51
HI_07_0191;CHAMBERI;CALLE;ISAAC PERAL;32;439129,65;4476595,66;-3.7177054;40.4377801;CALLE ISAAC PERAL, 32
HI_07_0192;CHAMBERI;CALLE;ISAAC PERAL;18;439105,31;4476457,19;-3.7179791;40.4365309;CALLE ISAAC PERAL, 18
HI_07_0193;CHAMBERI;CALLE;ISAAC PERAL;6;439087,04;4476328,95;-3.7181822;40.4353744;CALLE ISAAC PERAL, 6
HI_07_0194;CHAMBERI;CALLE;FERNANDO EL CATOLICO;88;439108,77;4476218,18;-3.7179154;40.4343781;CALLE FERNANDO EL CATOLICO, 88
HI_07_0195;CHAMBERI;CALLE;HILARION ESLAVA;15;439194,34;4476122,64;-3.7168974;40.4335237;CALLE HILARION ESLAVA, 15
HI_07_0196;CHAMBERI;CALLE;HILARION ESLAVA;1;439190,68;4475961,28;-3.7169252;40.4320698;CALLE HILARION ESLAVA, 1
HI_07_0197;CHAMBERI;CALLE;GAZTAMBIDE;15;439300,25;4475945,53;-3.7156319;40.4319359;CALLE GAZTAMBIDE, 15
HI_07_0198;CHAMBERI;CALLE;FERNANDO EL CATOLICO;82;439222,02;4476234,54;-3.7165818;40.4345338;CALLE FERNANDO EL CATOLICO, 82
HI_07_0199;CHAMBERI;CALLE;FERNANDO EL CATOLICO;76;439289,95;4476228,16;-3.7157804;40.4344812;CALLE FERNANDO EL CATOLICO, 76
HI_07_0200;CHAMBERI;CALLE;ANDRES MELLADO;27;439391,31;4476054,44;-3.7145688;40.4329237;CALLE ANDRES MELLADO, 27
HI_07_0201;CHAMBERI;CALLE;GUZMAN EL BUENO;6;439491,84;4475857,2;-3.7133649;40.4311542;CALLE GUZMAN EL BUENO, 6
HI_07_0202;CHAMBERI;CALLE;BLASCO DE GARAY;43;439649,91;4476263,89;-3.7115401;40.4348293;CALLE BLASCO DE GARAY, 43
HI_07_0203;CHAMBERI;CALLE;CALVO ASENSIO;9;439579,26;4475994,68;-3.7123474;40.432399;CALLE CALVO ASENSIO, 9
HI_07_0204;CHAMBERI;CALLE;BLASCO DE GARAY;17;439627,73;4475945,31;-3.7117713;40.4319578;CALLE BLASCO DE GARAY, 17
HI_07_0205;CHAMBERI;CALLE;FERNANDO GARRIDO;18;439762,24;4476139,3;-3.710204;40.4337151;CALLE FERNANDO GARRIDO, 18
HI_07_0206;CHAMBERI;CALLE;MELENDEZ VALDES;10;439828,24;4476052,58;-3.7094177;40.4329387;CALLE MELENDEZ VALDES, 10
HI_07_0207;CHAMBERI;CALLE;VALLEHERMOSO;15;439862,2;4475860,06;-3.7089991;40.4312068;CALLE VALLEHERMOSO, 15
HI_07_0208;CHAMBERI;PASEO;CASTELLANA;35;441568,26;4476071,65;-3.6889062;40.4332345;PASEO CASTELLANA, 35
HI_07_0209;CHAMBERI;CALLE;GENERAL ARRANDO;42;441244,24;4475903,97;-3.6927107;40.4317011;CALLE GENERAL ARRANDO, 42
HI_07_0210;CHAMBERI;CALLE;GENERAL ARRANDO;15;441125,7;4475915,68;-3.6941092;40.4317982;CALLE GENERAL ARRANDO, 15
HI_07_0211;CHAMBERI;CALLE;GENERAL ARRANDO;10;440951,63;4475901,85;-3.69616;40.4316613;CALLE GENERAL ARRANDO, 10
HI_07_0212;CHAMBERI;CALLE;FERNANDEZ DE LOS RIOS;33;439907,03;4476275,85;-3.7085099;40.4349557;CALLE FERNANDEZ DE LOS RIOS, 33
HI_07_0213;CHAMBERI;PLAZA;CONDE DEL VALLE DE SUCHIL;17;439998,5;4475958,28;-3.7074016;40.4321015;PLAZA CONDE DEL VALLE DE SUCHIL, 17
HI_07_0214;CHAMBERI;PLAZA;CONDE DEL VALLE DE SUCHIL;18;440028,84;4475904,74;-3.7070389;40.4316213;PLAZA CONDE DEL VALLE DE SUCHIL, 18
HI_07_0215;CHAMBERI;CALLE;FERNANDEZ DE LOS RIOS;12;440161,76;4476279,57;-3.7055072;40.4350075;CALLE FERNANDEZ DE LOS RIOS, 12
HI_07_0216;CHAMBERI;CALLE;ESCOSURA;7;440035,11;4476222,96;-3.706995;40.4344885;CALLE ESCOSURA, 7
HI_07_0217;CHAMBERI;CALLE;FERNANDO EL CATOLICO;13;439977,92;4476151,59;-3.7076625;40.4338414;CALLE FERNANDO EL CATOLICO, 13
HI_07_0218;CHAMBERI;CALLE;FEIJOO;7;440364,5;4476265,82;-3.7031157;40.4348982;CALLE FEIJOO, 7
HI_07_0219;CHAMBERI;CALLE;FUENCARRAL;154;440305,6;4476024,24;-3.7037874;40.4327178;CALLE FUENCARRAL, 154
HI_07_0220;CHAMBERI;CALLE;FUENCARRAL;138;440346,54;4475902,76;-3.7032934;40.4316263;CALLE FUENCARRAL, 138
HI_07_0221;CHAMBERI;CALLE;CARDENAL CISNEROS;53;440415,48;4476049,99;-3.7024945;40.4329576;CALLE CARDENAL CISNEROS, 53
HI_07_0222;CHAMBERI;CALLE;CARDENAL CISNEROS;44;440437,17;4475988,64;-3.702233;40.4324065;CALLE CARDENAL CISNEROS, 44
HI_07_0223;CHAMBERI;CALLE;ALBURQUERQUE;8;440468,47;4475835,25;-3.7018496;40.4310269;CALLE ALBURQUERQUE, 8
HI_07_0224;CHAMBERI;CALLE;PALAFOX;20;440501,7;4475947,32;-3.7014684;40.4320389;CALLE PALAFOX, 20
HI_07_0225;CHAMBERI;CALLE;SAGUNTO;2;440593,49;4476108,48;-3.7004014;40.4334972;CALLE SAGUNTO, 2
HI_07_0226;CHAMBERI;CALLE;SANTA FELICIANA;7;440645,25;4476069,19;-3.6997875;40.433147;CALLE SANTA FELICIANA, 7
HI_07_0227;CHAMBERI;CALLE;RAIMUNDO LULIO;4;440600,97;4475992,83;-3.7003024;40.4324559;CALLE RAIMUNDO LULIO, 4
HI_07_0228;CHAMBERI;CALLE;ALBURQUERQUE;29;440645,54;4475895,39;-3.6997678;40.4315813;CALLE ALBURQUERQUE, 29
HI_07_0229;CHAMBERI;CALLE;RAIMUNDO LULIO;24;440784,5;4476038,23;-3.698143;40.432878;CALLE RAIMUNDO LULIO, 24
HI_07_0230;CHAMBERI;CALLE;SANTA ENGRACIA;38;440848,79;4475968,43;-3.6973785;40.4322538;CALLE SANTA ENGRACIA, 38
HI_07_0231;CHAMBERI;CALLE;LUCHANA;38;440767,61;4475929,66;-3.698332;40.4318988;CALLE LUCHANA, 38
HI_07_0232;CHAMBERI;CALLE;CASTILLO;21;440679,71;4476201,57;-3.6993936;40.434342;CALLE CASTILLO, 21
HI_07_0233;CHAMBERI;CALLE;ELOY GONZALO;30;440602,86;4476216,15;-3.7003009;40.4344678;CALLE ELOY GONZALO, 30
HI_07_0234;CHAMBERI;CALLE;VALLEHERMOSO;1;439852,33;4475731,76;-3.7091033;40.4300503;CALLE VALLEHERMOSO, 1
HI_07_0235;CHAMBERI;CALLE;MAX AUB;15;439365,7;4477256,39;-3.7149855;40.4437495;CALLE MAX AUB, 15
HI_07_0236;CHAMBERI;CALLE;JULIAN ROMEA;14;439334,01;4477151,92;-3.7153491;40.4428061;CALLE JULIAN ROMEA, 14
HI_07_0237;CHAMBERI;CALLE;JULIAN ROMEA;19;439186,47;4477142,77;-3.7170879;40.4427129;CALLE JULIAN ROMEA, 19
HI_07_0238;CHAMBERI;CALLE;DOMENICO SCARLATTI;1;439355;4477071,44;-3.715094;40.4420826;CALLE DOMENICO SCARLATTI, 1
HI_07_0239;CHAMBERI;PLAZA;CRISTO REY;4;439150,91;4476808,95;-3.7174752;40.4397031;PLAZA CRISTO REY, 4
HI_07_0240;CHAMBERI;PASEO;SAN FRANCISCO DE SALES;6;439240,62;4476822,42;-3.7164188;40.439831;PASEO SAN FRANCISCO DE SALES, 6
HI_07_0241;CHAMBERI;PASEO;SAN FRANCISCO DE SALES;12;439302,88;4476877,18;-3.7156899;40.4403288;PASEO SAN FRANCISCO DE SALES, 12
HI_07_0242;CHAMBERI;PASEO;SAN FRANCISCO DE SALES;19;439349,08;4476961,79;-3.7151533;40.4410944;PASEO SAN FRANCISCO DE SALES, 19
HI_07_0243;CHAMBERI;CALLE;AVIACION ESPAÃ‘OLA;6;439538,41;4476847,39;-3.7129101;40.4400776;CALLE AVIACION ESPAÃ‘OLA, 6
HI_07_0244;CHAMBERI;CALLE;GUZMAN EL BUENO;119;439551,2;4476973,51;-3.7127713;40.4412147;CALLE GUZMAN EL BUENO, 119
HI_07_0245;CHAMBERI;PASEO;SAN FRANCISCO DE SALES;31;439478,73;4477075,21;-3.7136355;40.4421256;PASEO SAN FRANCISCO DE SALES, 31
HI_07_0246;CHAMBERI;CALLE;MAESTRO ANGEL LLORCA;2;439440,22;4477169,02;-3.7140985;40.4429679;CALLE MAESTRO ANGEL LLORCA, 2
HI_07_0248;CHAMBERI;CALLE;MARQUES DE LEMA;15;440116,35;4477579,96;-3.7061651;40.4467187;CALLE MARQUES DE LEMA, 15
HI_07_0249;CHAMBERI;CALLE;BRAVO MURILLO;91;440286,96;4477459,48;-3.704142;40.4456457;CALLE BRAVO MURILLO, 91
HI_07_0250;CHAMBERI;CALLE;MARIA DE GUZMAN;9;440447,37;4477312,59;-3.7022368;40.4443339;CALLE MARIA DE GUZMAN, 9
HI_07_0251;CHAMBERI;CALLE;TREVIÃ‘O;1;440467,52;4477437,44;-3.702011;40.4454601;CALLE TREVIÃ‘O, 1
HI_07_0252;CHAMBERI;CALLE;ALENZA;16;440598,07;4477311,68;-3.7004598;40.4443365;CALLE ALENZA, 16
HI_07_0253;CHAMBERI;CALLE;PONZANO;90;440749,28;4477421,18;-3.6986871;40.4453337;CALLE PONZANO, 90
HI_07_0254;CHAMBERI;CALLE;SANTANDER;3;439810,85;4477154,55;-3.7097271;40.4428644;CALLE SANTANDER, 3
HI_07_0255;CHAMBERI;AVENIDA;FILIPINAS;5;439718,05;4476830,84;-3.7107905;40.4399416;AVENIDA FILIPINAS, 5
HI_07_0256;CHAMBERI;CALLE;LUCIO DEL VALLE;21;439816,6;4476850,26;-3.7096305;40.4401237;CALLE LUCIO DEL VALLE, 21
HI_07_0257;CHAMBERI;AVENIDA;MONCLOA;9;439190,86;4477566,09;-3.7170766;40.4465266;AVENIDA MONCLOA, 9
HI_07_0258;CHAMBERI;CALLE;OLIVOS;26;439051,31;4477317,44;-3.7186982;40.4442765;CALLE OLIVOS, 26
HI_07_0259;CHAMBERI;CALLE;VICENTE ALEIXANDRE;5;439100,11;4477471,09;-3.7181376;40.4456642;CALLE VICENTE ALEIXANDRE, 5
HI_07_0260;CHAMBERI;CALLE;BRISA;8;439220,33;4477321,9;-3.7167058;40.444329;CALLE BRISA, 8
HI_07_0261;CHAMBERI;AVENIDA;VALLE;5;439385,55;4477372,1;-3.7147624;40.4447933;AVENIDA VALLE, 5
HI_07_0262;CHAMBERI;CALLE;GENERAL IBAÃ‘EZ DE IBERO;6;439726,77;4477324,93;-3.7107346;40.4443932;CALLE GENERAL IBAÃ‘EZ DE IBERO, 6
HI_07_0263;CHAMBERI;AVENIDA;REINA VICTORIA;35;439768,88;4477583,46;-3.7102626;40.4467252;AVENIDA REINA VICTORIA, 35
HI_07_0264;CHAMBERI;CALLE;RAIMUNDO FERNANDEZ VILLAVERDE;18;440601,89;4477552,15;-3.7004373;40.4465031;CALLE RAIMUNDO FERNANDEZ VILLAVERDE, 18
HI_07_0265;CHAMBERI;CALLE;NICASIO GALLEGO;1;440579,43;4475653,99;-3.7005246;40.429402;CALLE NICASIO GALLEGO, 1
HI_07_0266;CHAMBERI;CALLE;JOSE MARAÃ‘ON;13;440856,24;4475627,19;-3.697259;40.4291803;CALLE JOSE MARAÃ‘ON, 13
HI_07_0267;CHAMBERI;CALLE;PALAFOX;2;440564,74;4475740,06;-3.7007058;40.4301763;CALLE PALAFOX, 2
HI_07_0268;CHAMBERI;CALLE;ZURBANO;53;441205,31;4476303,3;-3.6932065;40.4352957;CALLE ZURBANO, 53
HI_07_0269;CHAMBERI;CALLE;MODESTO LAFUENTE;14;440942,64;4476482,75;-3.69632;40.4368937;CALLE MODESTO LAFUENTE, 14
HI_07_0270;CHAMBERI;CALLE;ZURBANO;42;441197,04;4476017,29;-3.6932776;40.4327186;CALLE ZURBANO, 42
HI_07_0271;CHAMBERI;CALLE;FERNANDEZ DE LA HOZ;5;441032,53;4475853,82;-3.6952018;40.4312344;CALLE FERNANDEZ DE LA HOZ, 5
HI_07_0272;CHAMBERI;CALLE;ANDRES MELLADO;63;439422,34;4476597,96;-3.7142548;40.4378222;CALLE ANDRES MELLADO, 63
HI_07_0273;CHAMBERI;CALLE;GAZTAMBIDE;80;439273,16;4476950,29;-3.7160473;40.4409853;CALLE GAZTAMBIDE, 80
HI_07_0274;CHAMBERI;AVENIDA;VALLE;38;439117,65;4477245,07;-3.7179091;40.4436294;AVENIDA VALLE, 38
HI_07_0275;CHAMBERI;CALLE;FERNANDO EL CATOLICO;35;439699,51;4476177,41;-3.7109471;40.4340539;CALLE FERNANDO EL CATOLICO, 35
HI_07_0276;CHAMBERI;CALLE;GUZMAN EL BUENO;139;439579,62;4477412,2;-3.712478;40.4451687;CALLE GUZMAN EL BUENO, 139
HI_07_0277;CHAMBERI;CALLE;ESCOSURA;23;440048,8;4476395,95;-3.7068499;40.4360478;CALLE ESCOSURA, 23
HI_07_0278;CHAMBERI;CALLE;BOIX Y MORER;7;440081,23;4476827,39;-3.7065082;40.4399367;CALLE BOIX Y MORER, 7
HI_07_0279;CHAMBERI;CALLE;RIOS ROSAS;7;440379,86;4477072,08;-3.7030103;40.4421625;CALLE RIOS ROSAS, 7
HI_07_0280;CHAMBERI;CALLE;MANUEL CORTINA;7;440789,7;4475808,14;-3.6980602;40.4308056;CALLE MANUEL CORTINA, 7
HI_07_0281;CHAMBERI;CALLE;RODRIGUEZ SAN PEDRO;26;439753,24;4475919,43;-3.7102892;40.4317338;CALLE RODRIGUEZ SAN PEDRO, 26
HI_07_0282;CHAMBERI;CALLE;ALMAGRO;5;441048,45;4475552,91;-3.6949862;40.4285248;CALLE ALMAGRO, 5
HI_07_0283;CHAMBERI;CALLE;JUAN DE AUSTRIA;11;440670,93;4476009,93;-3.6994792;40.432615;CALLE JUAN DE AUSTRIA, 11
HI_07_0284;CHAMBERI;CALLE;MARIA PANES;1;440876,35;4477339,96;-3.6971813;40.4446111;CALLE MARIA PANES, 1
HI_07_0285;CHAMBERI;CALLE;ISAAC PERAL;48;439129,59;4476885,97;-3.7177339;40.4403953;CALLE ISAAC PERAL, 48
HI_07_0286;CHAMBERI;CALLE;GUZMAN EL BUENO;24;439501,89;4476041,43;-3.713264;40.4328145;CALLE GUZMAN EL BUENO, 24
HI_07_0287;CHAMBERI;CALLE;ANDRES MELLADO;1;439377,8;4475800,66;-3.7147039;40.4306365;CALLE ANDRES MELLADO, 1
HI_07_0288;CHAMBERI;CALLE;FERNANDEZ DE LOS RIOS;46;439784,79;4476308,87;-3.7099542;40.4352443;CALLE FERNANDEZ DE LOS RIOS, 46
HI_07_0289;CHAMBERI;CALLE;FEIJOO;2;440286,67;4476258,51;-3.7040326;40.4348268;CALLE FEIJOO, 2
HI_07_0290;CHAMBERI;CALLE;MARQUES DEL RISCAL;12;441426,51;4475774,69;-3.69055;40.4305494;CALLE MARQUES DEL RISCAL, 12
HI_07_0291;CHAMBERI;CALLE;ALBERTO AGUILERA;10;440021,15;4475718,02;-3.7071119;40.4299387;CALLE ALBERTO AGUILERA, 10
HI_07_0292;CHAMBERI;CALLE;ALBERTO AGUILERA;2;440083,76;4475698,59;-3.706372;40.4297682;CALLE ALBERTO AGUILERA, 2
HI_07_0293;CHAMBERI;CALLE;AMADOR DE LOS RIOS;10;441380,94;4475483,98;-3.6910604;40.4279273;CALLE AMADOR DE LOS RIOS, 10
HI_07_0294;CHAMBERI;PLAZA;CRISTO REY;3;439201,33;4476767,4;-3.7168767;40.4393325;PLAZA CRISTO REY, 3
HI_07_0295;CHAMBERI;CALLE;CRISTOBAL BORDIU;7;440401,54;4477194,25;-3.7027661;40.4432646;CALLE CRISTOBAL BORDIU, 7
HI_07_0296;CHAMBERI;CALLE;FERNANDO EL CATOLICO;2;440145,23;4476142,18;-3.7056891;40.4337687;CALLE FERNANDO EL CATOLICO, 2
HI_07_0297;CHAMBERI;CALLE;HILARION ESLAVA;33;439213,53;4476357,68;-3.7166937;40.4356424;CALLE HILARION ESLAVA, 33
HI_07_0299;CHAMBERI;CALLE;LUCHANA;27;440697,94;4475886,51;-3.6991493;40.4315051;CALLE LUCHANA, 27
HI_07_0300;CHAMBERI;CALLE;MANUEL SILVELA;2;440783,38;4475538,65;-3.6981096;40.4283775;CALLE MANUEL SILVELA, 2
HI_07_0301;CHAMBERI;CALLE;SAN BERNARDO;98;440168,64;4475760,96;-3.7053773;40.4303362;CALLE SAN BERNARDO, 98
HI_07_0302;CHAMBERI;PASEO;SAN FRANCISCO DE SALES;38;439551,15;4477092,46;-3.7127832;40.4422862;PASEO SAN FRANCISCO DE SALES, 38
HI_07_0303;CHAMBERI;CALLE;SANTA ENGRACIA;120 A;440534,12;4476926,53;-3.7011778;40.4408624;CALLE SANTA ENGRACIA, 120 A
HI_07_0305;CHAMBERI;CALLE;JOSE ABASCAL;30;440881,27;4476629,81;-3.6970572;40.4382141;CALLE JOSE ABASCAL, 30
HI_07_0307;CHAMBERI;PASEO;CASTELLANA;9;441440,6;4475421,88;-3.6903514;40.4273721;PASEO CASTELLANA, 9
HI_07_0309;CHAMBERI;PLAZA;ALONSO MARTINEZ;2;440931,46;4475496,98;-3.6963601;40.4280126;PLAZA ALONSO MARTINEZ, 2
HI_07_0311;CHAMBERI;CALLE;BOIX Y MORER;24;440103,15;4476982,56;-3.7062644;40.4413362;CALLE BOIX Y MORER, 24
HI_07_0312;CHAMBERI;CALLE;ALCALA GALIANO;10;441417,52;4475330,98;-3.6906151;40.4265516;CALLE ALCALA GALIANO, 10
HI_07_0313;CHAMBERI;CALLE;TREVIÃ‘O;11;440479,59;4477555,7;-3.7018797;40.4465263;CALLE TREVIÃ‘O, 11
HI_07_0314;CHAMBERI;CALLE;NICASIO GALLEGO;12;440721,55;4475670,89;-3.6988508;40.4295644;CALLE NICASIO GALLEGO, 12
HI_07_0319;CHAMBERI;PASEO;GENERAL MARTINEZ CAMPOS;14 A;440900,38;4476265,47;-3.696798;40.4349333;PASEO GENERAL MARTINEZ CAMPOS, 14 A
HI_07_0320;CHAMBERI;AVENIDA;FILIPINAS;7;439904,01;4476917,52;-3.7086062;40.4407359;AVENIDA FILIPINAS, 7
HI_07_0321;CHAMBERI;AVENIDA;FILIPINAS;7;439820,01;4476879,69;-3.709593;40.440389;AVENIDA FILIPINAS, 7
HI_07_0322;CHAMBERI;GLORIETA;BILBAO;3;440432,95;4475647,88;-3.7022508;40.4293365;GLORIETA BILBAO, 3
HI_07_0323;CHAMBERI;PASEO;SAN FRANCISCO DE SALES;43;439947,94;4477468,65;-3.7081404;40.4457039;PASEO SAN FRANCISCO DE SALES, 43
HI_07_0324;CHAMBERI;CALLE;BRETON DE LOS HERREROS;2;440586,29;4476788,41;-3.7005498;40.4396218;CALLE BRETON DE LOS HERREROS, 2
HI_07_0325;CHAMBERI;CALLE;MAESTRO ANGEL LLORCA;15;439441,32;4477408,03;-3.7141083;40.445121;CALLE MAESTRO ANGEL LLORCA, 15
HI_07_0326;CHAMBERI;CALLE;ISAAC PERAL;58;439023,38;4477151,56;-3.7190116;40.4427801;CALLE ISAAC PERAL, 58
HI_07_0327;CHAMBERI;CALLE;ESPRONCEDA;32;441036,41;4476878,43;-3.6952511;40.4404648;CALLE ESPRONCEDA, 32
HI_07_0328;CHAMBERI;CALLE;ALMAGRO;14;441115,77;4475599,12;-3.6941969;40.4289458;CALLE ALMAGRO, 14
HI_08_0001;FUENCARRAL-EL PARDO;AVENIDA;BETANZOS;16;439669,07;4480536,61;-3.7117202;40.4733211;AVENIDA BETANZOS, 16
HI_08_0002;FUENCARRAL-EL PARDO;CALLE;CANDIDO MATEOS;13;439148,44;4480515,87;-3.7178596;40.4730962;CALLE CANDIDO MATEOS, 13
HI_08_0003;FUENCARRAL-EL PARDO;CALLE;CABALLERO DE LA TRISTE FIGURA;42;441486,12;4484255,57;-3.6906295;40.5069529;CALLE CABALLERO DE LA TRISTE FIGURA, 42
HI_08_0004;FUENCARRAL-EL PARDO;CALLE;RISCOS DE POLANCO;7;438756,93;4481912,62;-3.7226128;40.4856499;CALLE RISCOS DE POLANCO, 7
HI_08_0005;FUENCARRAL-EL PARDO;CALLE;SALOU;17;439912,52;4482421,13;-3.7090271;40.4903151;CALLE SALOU, 17
HI_08_0006;FUENCARRAL-EL PARDO;CALLE;LA BAÃ‘EZA;10;439592,12;4480898,17;-3.7126624;40.4765725;CALLE LA BAÃ‘EZA, 10
HI_08_0007;FUENCARRAL-EL PARDO;CALLE;PUERTO DE MASPALOMAS;20;439513,99;4481186,16;-3.7136115;40.4791612;CALLE PUERTO DE MASPALOMAS, 20
